(0.5441787242889404, 0)
(0.29876551032066345, 0)
(0.4354915916919708, 0)
(0.7272238731384277, 0)
(0.7351637482643127, 0)
(0.7051250338554382, 0)
(0.6531912088394165, 0)
(0.45364615321159363, 0)
(0.5829426646232605, 0)
(0.7079409956932068, 0)
(0.598564863204956, 0)
(0.7226549983024597, 0)
(0.37149327993392944, 0)
(0.35255882143974304, 0)
(0.2731364667415619, 0)
(0.5817741751670837, 0)
(0.6852925419807434, 0)
(0.8133935332298279, 0)
(0.8119876384735107, 0)
(0.47230419516563416, 0)
(0.45545893907546997, 0)
(0.7475121021270752, 0)
(0.6115725636482239, 0)
(0.8239250779151917, 0)
(0.07134611904621124, 0)
(0.6837934851646423, 0)
(0.2868647575378418, 0)
(0.5846778154373169, 0)
(0.7170124650001526, 0)
(0.7378748655319214, 0)
(0.5269312262535095, 0)
(0.6854023337364197, 0)
(0.5264272689819336, 0)
(0.5748040676116943, 0)
(0.36641255021095276, 0)
(0.5307847261428833, 0)
(0.6499490141868591, 0)
(0.49267375469207764, 0)
(0.5824192762374878, 0)
(0.5670086145401001, 0)
(0.6231259107589722, 0)
(0.5704193115234375, 0)
(0.7091677188873291, 0)
(0.28116893768310547, 0)
(0.513766348361969, 0)
(0.3790578544139862, 0)
(0.5695386528968811, 0)
(0.5579713582992554, 0)
(0.5713536739349365, 0)
(0.687772810459137, 0)
(0.5292653441429138, 0)
(0.31354695558547974, 0)
(0.2195090502500534, 0)
(0.8252183198928833, 0)
(0.42309191823005676, 0)
(0.7230595946311951, 0)
(0.6234873533248901, 0)
(0.7159720659255981, 0)
(0.6975194811820984, 0)
(0.33260297775268555, 0)
(0.7230183482170105, 0)
(0.7236381769180298, 0)
(0.7800990343093872, 0)
(0.703393280506134, 0)
(0.2913035452365875, 0)
(0.2080889642238617, 0)
(0.47175565361976624, 0)
(0.268155038356781, 0)
(0.7179063558578491, 0)
(0.2819097340106964, 0)
(0.4453006386756897, 0)
(0.570969820022583, 0)
(0.7278286218643188, 0)
(0.7322309613227844, 0)
(0.8257142901420593, 0)
(0.6797811985015869, 0)
(0.501185953617096, 0)
(0.8232058882713318, 0)
(0.6778792142868042, 0)
(0.44702574610710144, 0)
(0.3202355206012726, 0)
